Kernel_Name,Arrive_Period,Unroll_Factor,Vector_Factor,fastest_execution_duration,slowest_execution_duration,Average_Execution_duration,fastest_waiting_duration,slowest_waiting_duration,Average_Waiting_duration,Total_Execution_duration,Total_Waiting_duration,Execution_duration Ratio,Waiting_duration Ratio,Overall_Case_Latency,Overall_Execution,Sum_Average_Waiting_duration,CGRA_Utilization,Total_Execution_duration Ratio,Total_Waiting_duration Ratio,Total_Latency Ratio
fir.cpp,163840,1,16,2048,2048,2048.0,20480,248064,79039.75,327680,12646360,0.025256589312195737,0.9747434106878042,26322032,118743270,299758.6977564102,0.8749404048036008,0.012448886924839237,0.48044771011599713,0.4928965970408364
latnrm.c,163840,4,1,1280,1280,1280.0,20480,250112,79206.15,204800,12672984,0.015903357285694496,0.9840966427143055,26322032,118743270,299758.6977564102,0.8749404048036008,0.007780554328024524,0.4814591821786403,0.48923973650666486
fft.c,163840,2,1,225280,394240,235871.0,0,113015,8478.6,37739360,1356576,0.9653013551076,0.03469864489240007,26322032,118743270,299758.6977564102,0.8749404048036008,1.4337555702386502,0.05153766244186619,1.4852932326805164
dtw.cpp,665360,1,16,24576,24576,24576.0,0,149160,38140.307692307695,958464,1487472,0.3918598033636203,0.6081401966363796,26322032,118743270,299758.6977564102,0.8749404048036008,0.03641299425515477,0.05651053079792624,0.092923525053081
spmv.c,665360,4,1,212992,213004,212994.8205128205,0,148392,26484.102564102563,8306798,1032880,0.8894094635810785,0.11059053641892151,26322032,118743270,299758.6977564102,0.8749404048036008,0.31558346255334696,0.03924013161293931,0.3548235941662862
conv.c,3276800,4,1,819200,819200,819200.0,0,0,0.0,6553600,0,1.0,0.0,26322032,118743270,299758.6977564102,0.8749404048036008,0.24897773849678476,0.0,0.24897773849678476
mvt.c,163840,4,1,20480,36864,25328.0,0,158071,24757.9,4052480,3961264,0.5056912224797797,0.4943087775202203,26322032,118743270,299758.6977564102,0.8749404048036008,0.15395771876578526,0.15049233281077995,0.30445005157656524
gemm.c,3276800,1,16,2097152,2097152,2097152.0,0,0,0.0,16777216,0,1.0,0.0,26322032,118743270,299758.6977564102,0.8749404048036008,0.6373830105517689,0.0,0.6373830105517689
relu+histogram.c,163840,4,1,262144,458752,273892.95,0,178551,43651.8875,43822872,6984302,0.8625331532905176,0.1374668467094824,26322032,118743270,299758.6977564102,0.8749404048036008,1.6648742012014879,0.2653405329801286,1.9302147341816163
