Kernel_Name,Arrive_Period,Unroll_Factor,Vector_Factor,fastest_execution_duration,slowest_execution_duration,Average_Execution_duration,fastest_waiting_duration,slowest_waiting_duration,Average_Waiting_duration,Total_Execution_duration,Total_Waiting_duration,Execution_duration Ratio,Waiting_duration Ratio,Overall_Case_Latency,Overall_Execution,Sum_Average_Waiting_duration,CGRA_Utilization,Total_Execution_duration Ratio,Total_Waiting_duration Ratio,Total_Latency Ratio
fir.cpp,327680,1,16,2048,2048,2048.0,819200,28964352,15904719.238095239,43008,333999104,0.00012875023374298388,0.999871249766257,36685568,859865480,134625602.82539684,0.9946578447415616,0.001172341123354012,9.104373251083368,9.105545592206722
latnrm.c,327680,4,1,1280,1280,1280.0,819200,28966400,15906584.38095238,26880,334038272,8.046334626366536e-05,0.9999195366537363,36685568,859865480,134625602.82539684,0.9946578447415616,0.0007327132020962576,9.105440918892137,9.106173632094233
fft.c,327680,1,16,225280,225280,225280.0,0,29192960,14086926.0,28835840,1803126528,0.015740410667649696,0.9842595893323502,36685568,859865480,134625602.82539684,0.9946578447415616,0.7860268103249758,49.15084122453822,49.936868034863195
dtw.cpp,819200,1,16,24576,24576,24576.0,438272,29241600,13968219.42857143,1376256,782220288,0.00175633240158854,0.9982436675984114,36685568,859865480,134625602.82539684,0.9946578447415616,0.037514915947328385,21.322289135607768,21.359804051555095
spmv.c,819200,4,1,212992,212992,212992.0,225280,28714496,15476679.111111112,1916928,139290112,0.013575300494932831,0.9864246995050672,36685568,859865480,134625602.82539684,0.9946578447415616,0.052252918640921686,3.796863987495028,3.84911690613595
conv.c,6553600,4,1,819200,983040,901120.0,0,28690176,14345088.0,1802240,28690176,0.05910453274676562,0.9408954672532344,36685568,859865480,134625602.82539684,0.9946578447415616,0.04912667564531099,0.7820562025917113,0.8311828782370223
mvt.c,204800,4,1,31976,36864,36834.375757575755,462848,29835520,16493100.993939394,6077672,2721361664,0.0022283436041196703,0.9977716563958803,36685568,859865480,134625602.82539684,0.9946578447415616,0.16566928989623386,74.18071498852083,74.34638427841706
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,24152320,12249344.0,29360128,171490816,0.1461786906015239,0.8538213093984761,36685568,859865480,134625602.82539684,0.9946578447415616,0.8003182068763389,4.67461253428051,5.474930741156849
relu+histogram.c,204800,4,1,458752,458752,458752.0,499712,29673216,16194941.672727272,75694080,2672165376,0.027546561682665623,0.9724534383173343,36685568,859865480,134625602.82539684,0.9946578447415616,2.0633203771030613,72.83968932960231,74.90300970670538
fft.c,327680,1,16,225280,225280,225280.0,0,29192960,14086926.0,28835840,1803126528,0.015740410667649696,0.9842595893323502,36685568,859865480,134625602.82539684,0.9946578447415616,0.7860268103249758,49.15084122453822,49.936868034863195
