Kernel_Name,Arrive_Period,Unroll_Factor,Vector_Factor,fastest_execution_duration,slowest_execution_duration,Average_Execution_duration,fastest_waiting_duration,slowest_waiting_duration,Average_Waiting_duration,Total_Execution_duration,Total_Waiting_duration,Execution_duration Ratio,Waiting_duration Ratio,Overall_Case_Latency,Overall_Execution,Sum_Average_Waiting_duration,CGRA_Utilization,Total_Execution_duration Ratio,Total_Waiting_duration Ratio,Total_Latency Ratio
fir.cpp,327680,1,16,2048,2048,2048.0,0,61440,8192.0,43008,172032,0.2,0.8,7536640,859889920,186364.10505050505,0.7757839673913044,0.005706521739130435,0.02282608695652174,0.028532608695652172
latnrm.c,327680,4,1,1280,1280,1280.0,0,63488,8545.52380952381,26880,179456,0.13027295285359802,0.869727047146402,7536640,859889920,186364.10505050505,0.7757839673913044,0.0035665760869565215,0.023811141304347826,0.02737771739130435
fft.c,327680,1,16,225280,225280,225280.0,0,225280,31272.0,28835840,4002816,0.8781065826810939,0.12189341731890611,7536640,859889920,186364.10505050505,0.7757839673913044,3.8260869565217392,0.5311141304347826,4.357201086956522
dtw.cpp,819200,1,16,24576,24576,24576.0,0,228608,54825.142857142855,1376256,3070208,0.3095169554954229,0.6904830445045771,7536640,859889920,186364.10505050505,0.7757839673913044,0.1826086956521739,0.40737092391304347,0.5899796195652174
spmv.c,819200,4,1,212992,212992,212992.0,0,90112,10012.444444444445,1916928,90112,0.9551020408163265,0.044897959183673466,7536640,859889920,186364.10505050505,0.7757839673913044,0.2543478260869565,0.011956521739130435,0.266304347826087
conv.c,6553600,4,1,819200,983040,901120.0,0,0,0.0,1802240,0,1.0,0.0,7536640,859889920,186364.10505050505,0.7757839673913044,0.2391304347826087,0.0,0.2391304347826087
mvt.c,204800,4,1,36864,36864,36864.0,0,237568,47221.91515151515,6082560,7791616,0.43840873865229907,0.561591261347701,7536640,859889920,186364.10505050505,0.7757839673913044,0.8070652173913043,1.0338315217391305,1.8408967391304347
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,0,0.0,29360128,0,1.0,0.0,7536640,859889920,186364.10505050505,0.7757839673913044,3.8956521739130436,0.0,3.8956521739130436
relu+histogram.c,204800,4,1,458752,458752,458752.0,0,173312,26295.07878787879,75694080,4338688,0.9457886049873971,0.05421139501260284,7536640,859889920,186364.10505050505,0.7757839673913044,10.043478260869565,0.575679347826087,10.619157608695652
fft.c,327680,1,16,225280,225280,225280.0,0,225280,31272.0,28835840,4002816,0.8781065826810939,0.12189341731890611,7536640,859889920,186364.10505050505,0.7757839673913044,3.8260869565217392,0.5311141304347826,4.357201086956522
dtw.cpp,819200,1,16,24576,24576,24576.0,0,228608,54825.142857142855,1376256,3070208,0.3095169554954229,0.6904830445045771,7536640,859889920,186364.10505050505,0.7757839673913044,0.1826086956521739,0.40737092391304347,0.5899796195652174
fft.c,327680,1,16,225280,225280,225280.0,0,225280,31272.0,28835840,4002816,0.8781065826810939,0.12189341731890611,7536640,859889920,186364.10505050505,0.7757839673913044,3.8260869565217392,0.5311141304347826,4.357201086956522
dtw.cpp,819200,1,16,24576,24576,24576.0,0,228608,54825.142857142855,1376256,3070208,0.3095169554954229,0.6904830445045771,7536640,859889920,186364.10505050505,0.7757839673913044,0.1826086956521739,0.40737092391304347,0.5899796195652174
fft.c,327680,1,16,225280,225280,225280.0,0,225280,31272.0,28835840,4002816,0.8781065826810939,0.12189341731890611,7536640,859889920,186364.10505050505,0.7757839673913044,3.8260869565217392,0.5311141304347826,4.357201086956522
dtw.cpp,819200,1,16,24576,24576,24576.0,0,228608,54825.142857142855,1376256,3070208,0.3095169554954229,0.6904830445045771,7536640,859889920,186364.10505050505,0.7757839673913044,0.1826086956521739,0.40737092391304347,0.5899796195652174
fft.c,327680,1,16,225280,225280,225280.0,0,225280,31272.0,28835840,4002816,0.8781065826810939,0.12189341731890611,7536640,859889920,186364.10505050505,0.7757839673913044,3.8260869565217392,0.5311141304347826,4.357201086956522
dtw.cpp,819200,1,16,24576,24576,24576.0,0,228608,54825.142857142855,1376256,3070208,0.3095169554954229,0.6904830445045771,7536640,859889920,186364.10505050505,0.7757839673913044,0.1826086956521739,0.40737092391304347,0.5899796195652174
fft.c,327680,1,16,225280,225280,225280.0,0,225280,31272.0,28835840,4002816,0.8781065826810939,0.12189341731890611,7536640,859889920,186364.10505050505,0.7757839673913044,3.8260869565217392,0.5311141304347826,4.357201086956522
dtw.cpp,819200,1,16,24576,24576,24576.0,0,228608,54825.142857142855,1376256,3070208,0.3095169554954229,0.6904830445045771,7536640,859889920,186364.10505050505,0.7757839673913044,0.1826086956521739,0.40737092391304347,0.5899796195652174
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,0,0.0,29360128,0,1.0,0.0,7536640,859889920,186364.10505050505,0.7757839673913044,3.8956521739130436,0.0,3.8956521739130436
