Kernel_Name,Arrive_Period,Unroll_Factor,Vector_Factor,fastest_execution_duration,slowest_execution_duration,Average_Execution_duration,fastest_waiting_duration,slowest_waiting_duration,Average_Waiting_duration,Total_Execution_duration,Total_Waiting_duration,Execution_duration Ratio,Waiting_duration Ratio,Overall_Case_Latency,Overall_Execution,Sum_Average_Waiting_duration,CGRA_Utilization,Total_Execution_duration Ratio,Total_Waiting_duration Ratio,Total_Latency Ratio
dtw.cpp,819200,1,16,24576,24576,24576.0,0,2299904,1275629.7142857143,1376256,71435264,0.018901624358343295,0.9810983756416567,9542615,859664087,10982920.952958154,0.9604942539335392,0.14422210264167631,7.485921207132426,7.630143309774103
fft.c,327680,1,16,225280,225280,225280.0,0,2263552,1269438.0,28835840,162488064,0.1507173928460084,0.8492826071539916,9542615,859664087,10982920.952958154,0.9604942539335392,3.0217964363017895,17.027624398553225,20.049420834855017
dtw.cpp,819200,1,16,24576,24576,24576.0,0,2299904,1275629.7142857143,1376256,71435264,0.018901624358343295,0.9810983756416567,9542615,859664087,10982920.952958154,0.9604942539335392,0.14422210264167631,7.485921207132426,7.630143309774103
fft.c,327680,1,16,225280,225280,225280.0,0,2263552,1269438.0,28835840,162488064,0.1507173928460084,0.8492826071539916,9542615,859664087,10982920.952958154,0.9604942539335392,3.0217964363017895,17.027624398553225,20.049420834855017
dtw.cpp,819200,1,16,24576,24576,24576.0,0,2299904,1275629.7142857143,1376256,71435264,0.018901624358343295,0.9810983756416567,9542615,859664087,10982920.952958154,0.9604942539335392,0.14422210264167631,7.485921207132426,7.630143309774103
fft.c,327680,1,16,225280,225280,225280.0,0,2263552,1269438.0,28835840,162488064,0.1507173928460084,0.8492826071539916,9542615,859664087,10982920.952958154,0.9604942539335392,3.0217964363017895,17.027624398553225,20.049420834855017
dtw.cpp,819200,1,16,24576,24576,24576.0,0,2299904,1275629.7142857143,1376256,71435264,0.018901624358343295,0.9810983756416567,9542615,859664087,10982920.952958154,0.9604942539335392,0.14422210264167631,7.485921207132426,7.630143309774103
fft.c,327680,1,16,225280,225280,225280.0,0,2263552,1269438.0,28835840,162488064,0.1507173928460084,0.8492826071539916,9542615,859664087,10982920.952958154,0.9604942539335392,3.0217964363017895,17.027624398553225,20.049420834855017
dtw.cpp,819200,1,16,24576,24576,24576.0,0,2299904,1275629.7142857143,1376256,71435264,0.018901624358343295,0.9810983756416567,9542615,859664087,10982920.952958154,0.9604942539335392,0.14422210264167631,7.485921207132426,7.630143309774103
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,1542144,745325.7142857143,29360128,10434560,0.7377901291750296,0.2622098708249704,9542615,859664087,10982920.952958154,0.9604942539335392,3.076738189689095,1.0934696621418762,4.170207851830971
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,1542144,745325.7142857143,29360128,10434560,0.7377901291750296,0.2622098708249704,9542615,859664087,10982920.952958154,0.9604942539335392,3.076738189689095,1.0934696621418762,4.170207851830971
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,1542144,745325.7142857143,29360128,10434560,0.7377901291750296,0.2622098708249704,9542615,859664087,10982920.952958154,0.9604942539335392,3.076738189689095,1.0934696621418762,4.170207851830971
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,1542144,745325.7142857143,29360128,10434560,0.7377901291750296,0.2622098708249704,9542615,859664087,10982920.952958154,0.9604942539335392,3.076738189689095,1.0934696621418762,4.170207851830971
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,1542144,745325.7142857143,29360128,10434560,0.7377901291750296,0.2622098708249704,9542615,859664087,10982920.952958154,0.9604942539335392,3.076738189689095,1.0934696621418762,4.170207851830971
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,1542144,745325.7142857143,29360128,10434560,0.7377901291750296,0.2622098708249704,9542615,859664087,10982920.952958154,0.9604942539335392,3.076738189689095,1.0934696621418762,4.170207851830971
fft.c,327680,1,16,225280,225280,225280.0,0,2263552,1269438.0,28835840,162488064,0.1507173928460084,0.8492826071539916,9542615,859664087,10982920.952958154,0.9604942539335392,3.0217964363017895,17.027624398553225,20.049420834855017
dtw.cpp,819200,1,16,24576,24576,24576.0,0,2299904,1275629.7142857143,1376256,71435264,0.018901624358343295,0.9810983756416567,9542615,859664087,10982920.952958154,0.9604942539335392,0.14422210264167631,7.485921207132426,7.630143309774103
fft.c,327680,1,16,225280,225280,225280.0,0,2263552,1269438.0,28835840,162488064,0.1507173928460084,0.8492826071539916,9542615,859664087,10982920.952958154,0.9604942539335392,3.0217964363017895,17.027624398553225,20.049420834855017
dtw.cpp,819200,1,16,24576,24576,24576.0,0,2299904,1275629.7142857143,1376256,71435264,0.018901624358343295,0.9810983756416567,9542615,859664087,10982920.952958154,0.9604942539335392,0.14422210264167631,7.485921207132426,7.630143309774103
relu+histogram.c,204800,4,1,458752,458752,458752.0,0,2328576,1346812.896969697,75694080,222224128,0.2540767162509248,0.7459232837490751,9542615,859664087,10982920.952958154,0.9604942539335392,7.932215645292197,23.28755042511932,31.219766070411517
relu+histogram.c,204800,4,1,458752,458752,458752.0,0,2328576,1346812.896969697,75694080,222224128,0.2540767162509248,0.7459232837490751,9542615,859664087,10982920.952958154,0.9604942539335392,7.932215645292197,23.28755042511932,31.219766070411517
relu+histogram.c,204800,4,1,458752,458752,458752.0,0,2328576,1346812.896969697,75694080,222224128,0.2540767162509248,0.7459232837490751,9542615,859664087,10982920.952958154,0.9604942539335392,7.932215645292197,23.28755042511932,31.219766070411517
relu+histogram.c,204800,4,1,458752,458752,458752.0,0,2328576,1346812.896969697,75694080,222224128,0.2540767162509248,0.7459232837490751,9542615,859664087,10982920.952958154,0.9604942539335392,7.932215645292197,23.28755042511932,31.219766070411517
mvt.c,204800,4,1,20480,36864,36733.67272727273,0,2386432,1404406.690909091,6061056,231727104,0.02548930947613203,0.974510690523868,9542615,859664087,10982920.952958154,0.9604942539335392,0.6351567154286325,24.283396532292247,24.918553247720883
mvt.c,204800,4,1,20480,36864,36733.67272727273,0,2386432,1404406.690909091,6061056,231727104,0.02548930947613203,0.974510690523868,9542615,859664087,10982920.952958154,0.9604942539335392,0.6351567154286325,24.283396532292247,24.918553247720883
mvt.c,204800,4,1,20480,36864,36733.67272727273,0,2386432,1404406.690909091,6061056,231727104,0.02548930947613203,0.974510690523868,9542615,859664087,10982920.952958154,0.9604942539335392,0.6351567154286325,24.283396532292247,24.918553247720883
mvt.c,204800,4,1,20480,36864,36733.67272727273,0,2386432,1404406.690909091,6061056,231727104,0.02548930947613203,0.974510690523868,9542615,859664087,10982920.952958154,0.9604942539335392,0.6351567154286325,24.283396532292247,24.918553247720883
