Kernel_Name,Arrive_Period,Unroll_Factor,Vector_Factor,fastest_execution_duration,slowest_execution_duration,Average_Execution_duration,fastest_waiting_duration,slowest_waiting_duration,Average_Waiting_duration,Total_Execution_duration,Total_Waiting_duration,Execution_duration Ratio,Waiting_duration Ratio,Overall_Case_Latency,Overall_Execution,Sum_Average_Waiting_duration,CGRA_Utilization,Total_Execution_duration Ratio,Total_Waiting_duration Ratio,Total_Latency Ratio
fir.cpp,327680,1,16,2048,2048,2048.0,0,9087488,5064825.904761905,43008,106361344,0.00040419399386972443,0.9995958060061303,16392192,860053760,42422461.08571429,0.984898175912044,0.002623688155922039,6.488536981509245,6.491160669665168
latnrm.c,327680,4,1,1280,1280,1280.0,0,9089536,5066739.80952381,26880,106401536,0.0002525641272345912,0.9997474358727654,16392192,860053760,42422461.08571429,0.984898175912044,0.0016398050974512743,6.49098888055972,6.492628685657172
fft.c,327680,1,16,225280,225280,225280.0,0,9176832,4573438.0,28835840,585400064,0.04694587179325812,0.9530541282067418,16392192,860053760,42422461.08571429,0.984898175912044,1.75912043978011,35.71212831084458,37.47124875062469
dtw.cpp,819200,1,16,24576,24576,24576.0,0,9185024,4508914.285714285,1376256,252499200,0.00542098878593447,0.9945790112140656,16392192,860053760,42422461.08571429,0.984898175912044,0.08395802098950525,15.403626311844079,15.487584332833583
spmv.c,819200,4,1,212992,212992,212992.0,0,8886016,4887125.333333333,1916928,43984128,0.041762176451888164,0.9582378235481118,16392192,860053760,42422461.08571429,0.984898175912044,0.11694152923538231,2.683236506746627,2.800178035982009
conv.c,6553600,4,1,983040,983040,983040.0,0,8855552,4427776.0,1966080,8855552,0.18168054504163514,0.8183194549583649,16392192,860053760,42422461.08571429,0.984898175912044,0.1199400299850075,0.5402298850574713,0.6601699150424788
mvt.c,204800,4,1,36864,36864,36864.0,0,9398016,5280588.024242424,6082560,871297024,0.006932643648111146,0.9930673563518888,16392192,860053760,42422461.08571429,0.984898175912044,0.37106446776611696,53.15317341329335,53.52423788105947
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,6803968,3455378.285714286,29360128,48375296,0.37769303220112366,0.6223069677988764,16392192,860053760,42422461.08571429,0.984898175912044,1.791104447776112,2.951118190904548,4.742222638680659
relu+histogram.c,204800,4,1,458752,458752,458752.0,0,9260288,5157675.442424242,75694080,851016448,0.08168039286589393,0.9183196071341061,16392192,860053760,42422461.08571429,0.984898175912044,4.617691154422789,51.91596389305347,56.53365504747626
fft.c,327680,1,16,225280,225280,225280.0,0,9176832,4573438.0,28835840,585400064,0.04694587179325812,0.9530541282067418,16392192,860053760,42422461.08571429,0.984898175912044,1.75912043978011,35.71212831084458,37.47124875062469
dtw.cpp,819200,1,16,24576,24576,24576.0,0,9185024,4508914.285714285,1376256,252499200,0.00542098878593447,0.9945790112140656,16392192,860053760,42422461.08571429,0.984898175912044,0.08395802098950525,15.403626311844079,15.487584332833583
fft.c,327680,1,16,225280,225280,225280.0,0,9176832,4573438.0,28835840,585400064,0.04694587179325812,0.9530541282067418,16392192,860053760,42422461.08571429,0.984898175912044,1.75912043978011,35.71212831084458,37.47124875062469
dtw.cpp,819200,1,16,24576,24576,24576.0,0,9185024,4508914.285714285,1376256,252499200,0.00542098878593447,0.9945790112140656,16392192,860053760,42422461.08571429,0.984898175912044,0.08395802098950525,15.403626311844079,15.487584332833583
fft.c,327680,1,16,225280,225280,225280.0,0,9176832,4573438.0,28835840,585400064,0.04694587179325812,0.9530541282067418,16392192,860053760,42422461.08571429,0.984898175912044,1.75912043978011,35.71212831084458,37.47124875062469
dtw.cpp,819200,1,16,24576,24576,24576.0,0,9185024,4508914.285714285,1376256,252499200,0.00542098878593447,0.9945790112140656,16392192,860053760,42422461.08571429,0.984898175912044,0.08395802098950525,15.403626311844079,15.487584332833583
fft.c,327680,1,16,225280,225280,225280.0,0,9176832,4573438.0,28835840,585400064,0.04694587179325812,0.9530541282067418,16392192,860053760,42422461.08571429,0.984898175912044,1.75912043978011,35.71212831084458,37.47124875062469
dtw.cpp,819200,1,16,24576,24576,24576.0,0,9185024,4508914.285714285,1376256,252499200,0.00542098878593447,0.9945790112140656,16392192,860053760,42422461.08571429,0.984898175912044,0.08395802098950525,15.403626311844079,15.487584332833583
