Kernel_Name,Arrive_Period,Unroll_Factor,Vector_Factor,fastest_execution_duration,slowest_execution_duration,Average_Execution_duration,fastest_waiting_duration,slowest_waiting_duration,Average_Waiting_duration,Total_Execution_duration,Total_Waiting_duration,Execution_duration Ratio,Waiting_duration Ratio,Overall_Case_Latency,Overall_Execution,Sum_Average_Waiting_duration,CGRA_Utilization,Total_Execution_duration Ratio,Total_Waiting_duration Ratio,Total_Latency Ratio
fir.cpp,327680,1,16,2048,2048,2048.0,819200,28964352,15904719.238095239,43008,333999104,0.00012875023374298388,0.999871249766257,36573428,859291140,134625602.82539684,0.9979716421441271,0.0011759357093898881,9.1322887206526,9.13346465636199
latnrm.c,327680,4,1,1280,1280,1280.0,819200,28966400,15906584.38095238,26880,334038272,8.046334626366536e-05,0.9999195366537363,36573428,859291140,134625602.82539684,0.9979716421441271,0.0007349598183686801,9.133359662102224,9.134094621920593
fft.c,327680,1,16,225280,225280,225280.0,0,29192960,14086926.0,28835840,1803126528,0.015740410667649696,0.9842595893323502,36573428,859291140,134625602.82539684,0.9979716421441271,0.7884368946766489,49.301545592062084,50.089982486738734
dtw.cpp,819200,1,16,24576,24576,24576.0,438272,29241600,13968219.42857143,1376256,782220288,0.00175633240158854,0.9982436675984114,36573428,859291140,134625602.82539684,0.9979716421441271,0.03762994270047642,21.387666696159847,21.42529663886032
spmv.c,819200,4,1,212992,212992,212992.0,225280,28714496,15476679.111111112,1916928,139290112,0.013575300494932831,0.9864246995050672,36573428,859291140,134625602.82539684,0.9979716421441271,0.052413134475663585,3.808505781847958,3.8609189163236217
conv.c,6553600,4,1,819200,983040,901120.0,0,28690176,14345088.0,1802240,28690176,0.05910453274676562,0.9408954672532344,36573428,859291140,134625602.82539684,0.9979716421441271,0.049277305917290556,0.7844541124228224,0.8337314183401129
mvt.c,204800,4,1,35940,36864,36858.4,462848,29835520,16493100.993939394,6081636,2721361664,0.0022297937412667753,0.9977702062587332,36573428,859291140,134625602.82539684,0.9979716421441271,0.16628564322709918,74.408164966106,74.5744506093331
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,24152320,12249344.0,29360128,171490816,0.1461786906015239,0.8538213093984761,36573428,859291140,134625602.82539684,0.9979716421441271,0.802772110943497,4.68894564654973,5.491717757493227
relu+histogram.c,204800,4,1,346612,458752,458031.80606060603,499712,29673216,16194941.672727272,75575248,2672165376,0.02750450582558334,0.9724954941744166,36573428,859291140,134625602.82539684,0.9979716421441271,2.0663977136624982,73.063027507293,75.1294252209555
fft.c,327680,1,16,225280,225280,225280.0,0,29192960,14086926.0,28835840,1803126528,0.015740410667649696,0.9842595893323502,36573428,859291140,134625602.82539684,0.9979716421441271,0.7884368946766489,49.301545592062084,50.089982486738734
dtw.cpp,819200,1,16,24576,24576,24576.0,438272,29241600,13968219.42857143,1376256,782220288,0.00175633240158854,0.9982436675984114,36573428,859291140,134625602.82539684,0.9979716421441271,0.03762994270047642,21.387666696159847,21.42529663886032
fft.c,327680,1,16,225280,225280,225280.0,0,29192960,14086926.0,28835840,1803126528,0.015740410667649696,0.9842595893323502,36573428,859291140,134625602.82539684,0.9979716421441271,0.7884368946766489,49.301545592062084,50.089982486738734
dtw.cpp,819200,1,16,24576,24576,24576.0,438272,29241600,13968219.42857143,1376256,782220288,0.00175633240158854,0.9982436675984114,36573428,859291140,134625602.82539684,0.9979716421441271,0.03762994270047642,21.387666696159847,21.42529663886032
fft.c,327680,1,16,225280,225280,225280.0,0,29192960,14086926.0,28835840,1803126528,0.015740410667649696,0.9842595893323502,36573428,859291140,134625602.82539684,0.9979716421441271,0.7884368946766489,49.301545592062084,50.089982486738734
dtw.cpp,819200,1,16,24576,24576,24576.0,438272,29241600,13968219.42857143,1376256,782220288,0.00175633240158854,0.9982436675984114,36573428,859291140,134625602.82539684,0.9979716421441271,0.03762994270047642,21.387666696159847,21.42529663886032
fft.c,327680,1,16,225280,225280,225280.0,0,29192960,14086926.0,28835840,1803126528,0.015740410667649696,0.9842595893323502,36573428,859291140,134625602.82539684,0.9979716421441271,0.7884368946766489,49.301545592062084,50.089982486738734
dtw.cpp,819200,1,16,24576,24576,24576.0,438272,29241600,13968219.42857143,1376256,782220288,0.00175633240158854,0.9982436675984114,36573428,859291140,134625602.82539684,0.9979716421441271,0.03762994270047642,21.387666696159847,21.42529663886032
fft.c,327680,1,16,225280,225280,225280.0,0,29192960,14086926.0,28835840,1803126528,0.015740410667649696,0.9842595893323502,36573428,859291140,134625602.82539684,0.9979716421441271,0.7884368946766489,49.301545592062084,50.089982486738734
dtw.cpp,819200,1,16,24576,24576,24576.0,438272,29241600,13968219.42857143,1376256,782220288,0.00175633240158854,0.9982436675984114,36573428,859291140,134625602.82539684,0.9979716421441271,0.03762994270047642,21.387666696159847,21.42529663886032
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,24152320,12249344.0,29360128,171490816,0.1461786906015239,0.8538213093984761,36573428,859291140,134625602.82539684,0.9979716421441271,0.802772110943497,4.68894564654973,5.491717757493227
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,24152320,12249344.0,29360128,171490816,0.1461786906015239,0.8538213093984761,36573428,859291140,134625602.82539684,0.9979716421441271,0.802772110943497,4.68894564654973,5.491717757493227
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,24152320,12249344.0,29360128,171490816,0.1461786906015239,0.8538213093984761,36573428,859291140,134625602.82539684,0.9979716421441271,0.802772110943497,4.68894564654973,5.491717757493227
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,24152320,12249344.0,29360128,171490816,0.1461786906015239,0.8538213093984761,36573428,859291140,134625602.82539684,0.9979716421441271,0.802772110943497,4.68894564654973,5.491717757493227
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,24152320,12249344.0,29360128,171490816,0.1461786906015239,0.8538213093984761,36573428,859291140,134625602.82539684,0.9979716421441271,0.802772110943497,4.68894564654973,5.491717757493227
