Kernel_Name,Arrive_Period,Unroll_Factor,Vector_Factor,fastest_execution_duration,slowest_execution_duration,Average_Execution_duration,fastest_waiting_duration,slowest_waiting_duration,Average_Waiting_duration,Total_Execution_duration,Total_Waiting_duration,Execution_duration Ratio,Waiting_duration Ratio,Overall_Case_Latency,Overall_Execution,Sum_Average_Waiting_duration,CGRA_Utilization,Total_Execution_duration Ratio,Total_Waiting_duration Ratio,Total_Latency Ratio
fir.cpp,327680,1,16,2048,2048,2048.0,0,86604,27540.571428571428,43008,578352,0.06921591348010815,0.9307840865198919,7372800,733963091,309109.8079906205,0.8490068630642361,0.005833333333333334,0.07844401041666667,0.08427734375
latnrm.c,327680,4,1,1280,1280,1280.0,0,88652,28150.095238095237,26880,591152,0.04349289357185388,0.9565071064281461,7372800,733963091,309109.8079906205,0.8490068630642361,0.0036458333333333334,0.08018012152777777,0.08382595486111111
fft.c,327680,1,16,225280,225280,225280.0,0,233328,52198.1875,28835840,6681368,0.811883636799379,0.18811636320062095,7372800,733963091,309109.8079906205,0.8490068630642361,3.911111111111111,0.9062185329861111,4.817329644097223
dtw.cpp,819200,1,16,24576,24576,24576.0,0,267520,78002.0,1376256,4368112,0.23958353643081362,0.7604164635691864,7372800,733963091,309109.8079906205,0.8490068630642361,0.18666666666666668,0.5924631076388889,0.7791297743055555
spmv.c,819200,4,1,212992,213003,212993.22222222222,0,8192,910.2222222222222,1916939,8192,0.9957447051655186,0.0042552948344813935,7372800,733963091,309109.8079906205,0.8490068630642361,0.2600014919704861,0.0011111111111111111,0.2611126030815972
conv.c,6553600,4,1,819200,819200,819200.0,0,0,0.0,1638400,0,1.0,0.0,7372800,733963091,309109.8079906205,0.8490068630642361,0.2222222222222222,0.0,0.2222222222222222
mvt.c,204800,4,1,20480,36864,28072.024242424242,0,258048,77270.98181818181,4631884,12749712,0.26648208829614956,0.7335179117038504,7372800,733963091,309109.8079906205,0.8490068630642361,0.6282394748263889,1.7292903645833333,2.357529839409722
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,1280,91.42857142857143,29360128,1280,0.9999564053603969,4.35946396031144e-05,7372800,733963091,309109.8079906205,0.8490068630642361,3.982222222222222,0.00017361111111111112,3.9823958333333334
relu+histogram.c,204800,4,1,262144,458752,315103.97575757577,0,207984,44946.32121212121,51992156,7416143,0.8751665487005443,0.12483345129945565,7372800,733963091,309109.8079906205,0.8490068630642361,7.051887478298611,1.0058787706163195,8.05776624891493
fft.c,327680,1,16,225280,225280,225280.0,0,233328,52198.1875,28835840,6681368,0.811883636799379,0.18811636320062095,7372800,733963091,309109.8079906205,0.8490068630642361,3.911111111111111,0.9062185329861111,4.817329644097223
